WBGene00017660
WBGene00015076
WBGene00007139
WBGene00202498
WBGene00007479
WBGene00009573
WBGene00022653
WBGene00045416
WBGene00020472
WBGene00235164
WBGene00045379
WBGene00008059
WBGene00013570
WBGene00019858
WBGene00009156
WBGene00018601
WBGene00001403
WBGene00006538
WBGene00044783
WBGene00189961
WBGene00001481
WBGene00022013
WBGene00010504
WBGene00022441
WBGene00009028
WBGene00219447
WBGene00017937
WBGene00016305
WBGene00009698
WBGene00008572
WBGene00004219
WBGene00003933
WBGene00015338
WBGene00022033
WBGene00006366
WBGene00045398
WBGene00007883
WBGene00000220
WBGene00018707
WBGene00015700
WBGene00018749
WBGene00019855
WBGene00005188
WBGene00019927
WBGene00044417
WBGene00017466
WBGene00007899
WBGene00012573
WBGene00020887
WBGene00009020
WBGene00013516
WBGene00018418
WBGene00014006
WBGene00007916
WBGene00011831
WBGene00044284
WBGene00018479
WBGene00006539
WBGene00000756
WBGene00017471
WBGene00050906
WBGene00045188
WBGene00017411
WBGene00011383
WBGene00004174
WBGene00018750
WBGene00005189
WBGene00004997
WBGene00011530
WBGene00000551
WBGene00010575
WBGene00011869
WBGene00016845
WBGene00004994
WBGene00011326
WBGene00013145
WBGene00000912
WBGene00016080
WBGene00006438
WBGene00019831
WBGene00015600
WBGene00011841
WBGene00012256
WBGene00001858
WBGene00001064
WBGene00018997
WBGene00012064
WBGene00044644
WBGene00017184
WBGene00009892
WBGene00018547
WBGene00007132
WBGene00044113
WBGene00018766
WBGene00013090
WBGene00009586
WBGene00022523
WBGene00018108
WBGene00000503
WBGene00001387
WBGene00001075
WBGene00012239
WBGene00012261
WBGene00022550
WBGene00013637
WBGene00044443
WBGene00001828
WBGene00022570
WBGene00008267
WBGene00001069
WBGene00006775
WBGene00000190
WBGene00001475
WBGene00021478
WBGene00077531
WBGene00086560
WBGene00014254
WBGene00017673
WBGene00023244
WBGene00020722
WBGene00022713
WBGene00000695
WBGene00012961
WBGene00008388
WBGene00001065
WBGene00001900
WBGene00001884
WBGene00001888
WBGene00016549
WBGene00021525
WBGene00005005
WBGene00016088
WBGene00012521
WBGene00009423
WBGene00013636
WBGene00000170
WBGene00018751
WBGene00020170
WBGene00012757
WBGene00000402
WBGene00020833
WBGene00013960
WBGene00012939
WBGene00009001
WBGene00001440
WBGene00019593
WBGene00015613
WBGene00022112
WBGene00006436
WBGene00006416
WBGene00008988
WBGene00015129
WBGene00206519
WBGene00012899
WBGene00009343
WBGene00009424
WBGene00000399
WBGene00019278
WBGene00017755
WBGene00194713
WBGene00020747
WBGene00007481
WBGene00007345
WBGene00001842
WBGene00008096
WBGene00018748
WBGene00016670
WBGene00011665
WBGene00011175
WBGene00012091
WBGene00016302
WBGene00020194
WBGene00010446
WBGene00008575
WBGene00015342
WBGene00019039
WBGene00018242
WBGene00015935
WBGene00007827
WBGene00000618
WBGene00006870
WBGene00010092
WBGene00138721
WBGene00004877
WBGene00008850
WBGene00019310
WBGene00006956
WBGene00009033
WBGene00009304
WBGene00016295
WBGene00019704
WBGene00007999
WBGene00000782
WBGene00194803
WBGene00009166
WBGene00013404
WBGene00000932
WBGene00018106
WBGene00015227
WBGene00003096
WBGene00008891
WBGene00045393
WBGene00021643
WBGene00021703
WBGene00008617
WBGene00006663
WBGene00021625
WBGene00019178
WBGene00022349
WBGene00015077
WBGene00007141
WBGene00006788
WBGene00011502
WBGene00001171
WBGene00007097
WBGene00008302
WBGene00013843
WBGene00006097
WBGene00005551
WBGene00022674
WBGene00020474
WBGene00004017
WBGene00022824
WBGene00000013
WBGene00023483
WBGene00018042
WBGene00015225
WBGene00008002
WBGene00015573
WBGene00000272
WBGene00020995
WBGene00010799
WBGene00012176
WBGene00002085
WBGene00044212
WBGene00009983
WBGene00012947
WBGene00010784
WBGene00007694
WBGene00021081
WBGene00000490
WBGene00044183
WBGene00008863
WBGene00007659
WBGene00001397
WBGene00001210
WBGene00000606
WBGene00018103
WBGene00021734
WBGene00017189
WBGene00022816
WBGene00077751
WBGene00009600
WBGene00001328
WBGene00015605
WBGene00021400
WBGene00189944
WBGene00006816
WBGene00016422
WBGene00017154
WBGene00018297
WBGene00001434
WBGene00011524
WBGene00019514
WBGene00045415
WBGene00001117
WBGene00015934
WBGene00010528
WBGene00007900
WBGene00009730
WBGene00018256
WBGene00015805
WBGene00086568
WBGene00045183
WBGene00021517
WBGene00077593
WBGene00011161
WBGene00044292
WBGene00044646
WBGene00044242
WBGene00001546
WBGene00019290
WBGene00004811
WBGene00020033
WBGene00016669
WBGene00016304
WBGene00001336
WBGene00018747
WBGene00013313
WBGene00044383
WBGene00007218
WBGene00012186
WBGene00003885
WBGene00000928
WBGene00017381
WBGene00001108
WBGene00044079
WBGene00045208
WBGene00007140
WBGene00077570
WBGene00011819
WBGene00003623
WBGene00002105
WBGene00007657
WBGene00022789
WBGene00017987
WBGene00018969
WBGene00004764
WBGene00017233
WBGene00022547
WBGene00235093
WBGene00010708
WBGene00004155
WBGene00019921
WBGene00020130
WBGene00045401
WBGene00005582
WBGene00012826
WBGene00007367
WBGene00235333
WBGene00006544
WBGene00013123
WBGene00020639
WBGene00016281
WBGene00014159
WBGene00009061
WBGene00004397
WBGene00001113
WBGene00007232
WBGene00017277
WBGene00004236
WBGene00010319
WBGene00015781
WBGene00008294
WBGene00001561
WBGene00044206
WBGene00008323
WBGene00015582
WBGene00005017
WBGene00009180
WBGene00004130
WBGene00013511
WBGene00044238
WBGene00003754
WBGene00000016
WBGene00020867
WBGene00009435
WBGene00019146
WBGene00005904
WBGene00012726
WBGene00008809
WBGene00000555
WBGene00016596
WBGene00000906
WBGene00016005
WBGene00012688
WBGene00018109
WBGene00008144
WBGene00045411
WBGene00022242
WBGene00020895
WBGene00000920
WBGene00012999
WBGene00194731
WBGene00011471
WBGene00000674
WBGene00195165
WBGene00001989
WBGene00019874
WBGene00235271
WBGene00022843
WBGene00008066
WBGene00009811
WBGene00044760
WBGene00021204
WBGene00004013
WBGene00003143
WBGene00012137
WBGene00001725
WBGene00206512
WBGene00018476
WBGene00008564
WBGene00006952
WBGene00012450
WBGene00019931
WBGene00011428
WBGene00011754
WBGene00016927
WBGene00018102
WBGene00010259
WBGene00020368
WBGene00000478
WBGene00004001
WBGene00000427
WBGene00050903
WBGene00006594
WBGene00001121
WBGene00014858
WBGene00194683
WBGene00019040
WBGene00007656
WBGene00007472
WBGene00017469
WBGene00016164
WBGene00012268
WBGene00006780
WBGene00000979
WBGene00007682
WBGene00016924
WBGene00008615
WBGene00011873
WBGene00007036
WBGene00007057
WBGene00077689
WBGene00010940
WBGene00008396
WBGene00012622
WBGene00000623
WBGene00016945
WBGene00001532
WBGene00016308
WBGene00006627
WBGene00206499
WBGene00020737
WBGene00020877
WBGene00006590
WBGene00019756
WBGene00008301
WBGene00001948
WBGene00002113
WBGene00003544
WBGene00011141
WBGene00235133
WBGene00009168
WBGene00235338
WBGene00006668
WBGene00018844
WBGene00013852
WBGene00017309
WBGene00012451
WBGene00010632
WBGene00000560
WBGene00005131
WBGene00002252
WBGene00017590
WBGene00022679
WBGene00012795
WBGene00044437
WBGene00002109
WBGene00016744
WBGene00022300
WBGene00008362
WBGene00010102
WBGene00015354
WBGene00015046
WBGene00015593
WBGene00013837
WBGene00007351
WBGene00008295
WBGene00018468
WBGene00003482
WBGene00003092
WBGene00004000
WBGene00015373
WBGene00011328
WBGene00206359
WBGene00012255
WBGene00017835
WBGene00001881
WBGene00000870
WBGene00011021
WBGene00044182
WBGene00021894
WBGene00003018
WBGene00004119
WBGene00016429
WBGene00015523
WBGene00016805
WBGene00003717
WBGene00014107
WBGene00202501
WBGene00006745
WBGene00020595
WBGene00016926
WBGene00019751
WBGene00010375
WBGene00044472
WBGene00010686
WBGene00013962
WBGene00021036
WBGene00006656
WBGene00008874
WBGene00003889
WBGene00011369
WBGene00001671
WBGene00012005
WBGene00219452
WBGene00011260
WBGene00017705
WBGene00016539
WBGene00010072
WBGene00001184
WBGene00020207
WBGene00255469
WBGene00021389
WBGene00009077
WBGene00015165
WBGene00002242
WBGene00003549
WBGene00022180
WBGene00003879
WBGene00003862
WBGene00009099
WBGene00009109
WBGene00003703
WBGene00019018
WBGene00018345
WBGene00009075
WBGene00003705
WBGene00003770
WBGene00045419
WBGene00022129
WBGene00006696
WBGene00206521
WBGene00016092
WBGene00001105
WBGene00001059
WBGene00009827
WBGene00019928
WBGene00023417
WBGene00020912
WBGene00014173
WBGene00022693
WBGene00000289
WBGene00001074
WBGene00012709
WBGene00019285
WBGene00002189
WBGene00012523
WBGene00004855
WBGene00020691
WBGene00019184
WBGene00000683
WBGene00010448
WBGene00008698
WBGene00005597
WBGene00010558
WBGene00018653
WBGene00013223
WBGene00013076
WBGene00008407
WBGene00011454
WBGene00007213
WBGene00021529
WBGene00015664
WBGene00020714
WBGene00000561
WBGene00219205
WBGene00018696
WBGene00018941
WBGene00017509
WBGene00003699
WBGene00021875
WBGene00019532
WBGene00011522
WBGene00000366
WBGene00043987
WBGene00020730
WBGene00004976
WBGene00007932
WBGene00019229
WBGene00010580
WBGene00015750
WBGene00206464
WBGene00011158
WBGene00195180
WBGene00016734
WBGene00045457
WBGene00005936
WBGene00013019
WBGene00021474
WBGene00010290
WBGene00003849
WBGene00044772
WBGene00011284
WBGene00006009
WBGene00044767
WBGene00015748
WBGene00017353
WBGene00021183
WBGene00000562
WBGene00022386
WBGene00009432
WBGene00011647
WBGene00015602
WBGene00000958
WBGene00003173
WBGene00007247
WBGene00011763
WBGene00022518
WBGene00003478
WBGene00008177
WBGene00003605
WBGene00008549
WBGene00016172
WBGene00014149
WBGene00022145
WBGene00009958
WBGene00012070
WBGene00007862
WBGene00017034
WBGene00008010
WBGene00003681
WBGene00006811
WBGene00010742
WBGene00006869
WBGene00012226
WBGene00009190
WBGene00001577
WBGene00017577
WBGene00008743
WBGene00006588
WBGene00002717
WBGene00017699
WBGene00009030
WBGene00000233
WBGene00003569
WBGene00006331
WBGene00010442
WBGene00003625
WBGene00020852
WBGene00000995
WBGene00003752
WBGene00021648
WBGene00014046
WBGene00008647
WBGene00006623
WBGene00016384
WBGene00008070
WBGene00017483
WBGene00008569
WBGene00009360
WBGene00006699
WBGene00010137
WBGene00018923
WBGene00004719
WBGene00009433
WBGene00004963
WBGene00004161
WBGene00004414
WBGene00000942
WBGene00008760
WBGene00022647
WBGene00002107
WBGene00013485
WBGene00006814
WBGene00021469
WBGene00000491
WBGene00018346
WBGene00015062
WBGene00017438
WBGene00000566
WBGene00016157
WBGene00023238
WBGene00007725
WBGene00006986
WBGene00015007
WBGene00022569
WBGene00016553
WBGene00004412
WBGene00013193
WBGene00007863
WBGene00007446
WBGene00021269
WBGene00000742
WBGene00194869
WBGene00021939
WBGene00003247
WBGene00001249
WBGene00019888
WBGene00020497
WBGene00002261
WBGene00002233
WBGene00013790
WBGene00007672
WBGene00008274
WBGene00007261
WBGene00013331
WBGene00011520
WBGene00007734
WBGene00012100
WBGene00006759
WBGene00000768
